RTO4_ID,G_SD_exp,G_SD_stat,GX_SD_exp,GX_SD_trans,GX_SD_stat,X_SD_exp,X_SD_stat,A_SD_exp,A_SD_stat,C_SD_exp,C_SD_stat
16134,0,0,0.608105897,0,0,0.599760682,0.195435043,0.962115792,0.95406675,0,0
16135,0.201691347,0,0,0.185548766,0.191623994,0,0,0,0,0,0
16138,8.993924533,4.937035575,8.938396283,3.533226391,6.05368145,5.510355395,2.568955906,3.100150584,0.189807699,13.91686538,11.72219319
16139,2.299463971,9.05854475,1.820841036,3.162578871,2.905766637,3.709713392,9.688263141,7.336902567,11.1203465,14.34163048,22.84296908
16141,5.003320818,5.266496164,5.285625012,4.997300714,4.959779536,5.466032996,5.919710562,6.756374354,6.484711158,4.677739405,5.698029975
16142,1.89301337,3.467669963,2.034160726,4.264585768,4.793577291,4.490579158,4.683369995,5.028628202,6.135520576,0.630494145,0.220620931
16144,19.12602255,23.56432327,19.52791956,24.39103449,21.93453683,21.72798799,21.03878627,21.84809855,21.76983098,21.40863373,21.36522695
16145,4.987824017,2.703702237,4.274536553,3.345500482,5.485498858,3.516767316,2.735528085,3.67268843,2.474384011,10.44706461,8.481709203
16146,0,0,0,0,0,0,0.195435043,0,0.189807699,0,0
16147,11.48169408,14.5098913,10.56741732,9.67085555,11.29776841,15.27888363,14.71778597,15.64966906,15.11119242,18.99415216,18.71312869
16148,0,0,0,0,0,0,0.204666409,0,0,0,0
16149,1.743806336,1.058871545,3.05558346,2.031724544,0.561941668,1.560518413,1.778747979,2.314647304,2.878063145,0.423924347,7.163218234
16151,2.682693333,1.99432577,1.616751689,1.676809515,1.281288384,1.365102074,1.569296841,1.541354616,1.149249959,0,0
16153,0,0.370559306,0,0,0,0,0,0,0,0,0
16157,0,0,0,0,0.366623368,0,0,0,0,0,0
16158,0,0.195187917,0,0,0,0,0,0,0,0,0
16159,0,0.710342166,0,0.939085211,0.173732258,0,0.189187349,0.196014109,0.189206673,0,0
16161,0.369229569,0,0.4011644,0.189313029,0,0,0,0,0,0,0
16162,0,0,0,0,0,0,0,0,0,0.219600869,0.211526017
16163,0.954782022,0,0.614771541,0,0,0.190314737,0,0.775497947,0,0,0
16165,0,0,0,0,0,0,0,0,0,0,0.211526017
16167,2.705381995,2.365196729,1.428046955,2.962278255,4.520904542,3.514224352,3.702421466,5.41450172,6.306927591,2.383954415,2.8283223
16170,0,0.367567412,0,0,0,0,0,0,0,0,0
16171,0.190197488,0.169232409,0.197656014,0,0.173732258,0.189768808,0,0,0,0,0
16172,1.361514069,2.727590859,1.631131412,2.60011941,2.757456194,2.523860386,3.328531622,3.281487519,3.837379866,5.156683559,4.789406133
16176,0,0.685279653,0,2.23119902,1.646205761,0,0,0,0.581154452,0,0
16178,35.53845807,32.04640423,35.81224341,29.21712858,31.06774423,29.29104533,29.14345431,23.76231123,24.49053415,35.28309558,40.07159645
16180,4.2039712,3.305582924,4.678870374,3.173780119,4.192016445,4.117162301,4.335534407,3.477501629,4.026916606,2.769627942,4.118618506
16181,5.421966794,5.518378695,6.926969236,5.77811957,3.670978316,4.50581842,3.361316833,8.499818679,4.994973394,11.78002006,13.42693215
16182,3.820488532,0.169232409,5.294109388,2.02918304,1.638692925,3.135614744,0.582290516,1.731659577,0,1.274698224,4.13181532
16183,0,0,0,0,0,0,0,0,0,0.212277485,0
16185,0,0,0,0.374861795,0.191623994,0,0,0,0,0,0
16186,0.97521886,0.35194632,0.803667894,0,0,0,0,0.190304961,0.189477632,0.421497944,0.442271443
16187,0.583330025,1.055412807,0.60558795,0.750099718,0.904286116,0.984472601,0.788300754,1.929653639,1.337550051,0.842141007,0.43551591
16191,2.103041113,2.1301753,3.058203297,3.54218557,2.554607814,3.329468772,2.754428518,2.898489114,2.102469236,1.293663266,1.732639173
16192,3.268477247,2.877825926,3.866773813,2.227015804,3.099218208,2.539751167,2.195372445,3.68023542,2.886461192,4.912349233,5.895252369
16193,6.136641765,6.691916585,6.084430976,5.391749482,6.575460657,5.694778767,5.934020021,7.538531162,6.122761731,4.26680398,5.433761517
16195,0.773527513,2.39387317,1.224015956,5.206280367,5.49075769,1.743238454,1.388915341,2.511289187,2.109059576,0,0
16196,30.49105019,25.65567255,30.09225113,22.70325972,23.7705096,25.04675472,25.23330836,23.56369182,20.10060818,24.61673631,33.52343773
16197,5.562492509,6.139568377,2.834682961,5.378934623,4.573592862,5.491130655,5.880063078,3.675668451,4.382680118,4.493952491,7.86677495
16198,0.384094626,0.185279653,0.203084457,0,0,0,0,0,0,0,0
16200,1.334851861,2.493858927,3.263483663,2.229996752,2.954165833,1.959899399,1.569296841,1.351677429,1.717682856,0.851404501,1.086626828
16201,5.179243361,3.904634996,4.892549586,2.983056927,2.191820219,5.308662838,3.135786889,5.40564567,4.791380185,1.914487551,1.956590451
16202,0.966254036,1.791595981,0.400740471,1.856813494,3.290281741,0,0.393853758,0.192981542,0.574259382,0.420867321,0
16203,1.513555489,1.429855898,1.008846367,0.364620697,0.351158822,2.353518875,1.953632377,2.315657837,1.911934972,2.781217685,3.040658484
16204,4.840417283,2.707275475,5.479958765,2.775062717,2.383848665,3.128565978,3.330626042,2.317208549,1.332438177,2.545436302,1.528512495
16206,8.599783874,8.073984199,8.338109565,8.736139114,10.21888744,6.47276936,7.676294087,5.597712309,7.090613991,5.786465127,6.974755497
16208,13.63768117,12.84698051,11.55858987,13.0159799,13.72169454,10.73033801,11.7869914,8.89625842,8.810107902,9.822646742,12.41687899
16209,0.399357907,0.53776552,0,3.170284232,3.12604854,0.598741525,0.999965447,1.348871171,1.528205224,0.219600869,0
16212,16.14949654,12.31410753,17.09106979,13.40577615,11.85035249,14.27618261,12.37624114,14.10577464,12.24100468,16.66675129,13.07428442
16213,1.321789162,1.849730828,2.256094643,2.241895897,1.815256826,2.163677366,1.010253787,1.740673081,1.514274294,3.447443831,3.256720214
16214,7.677964576,3.911593161,7.930610514,3.530229108,5.265073395,4.112965877,3.567883906,4.049453818,3.060854865,6.410204135,6.980921138
16215,6.543866968,8.984136963,5.098596782,8.576437538,6.554488769,7.827642626,7.490814967,8.698153385,10.90816538,5.740828546,6.762271421
16216,2.33240485,0.893056077,2.029455829,1.484536029,1.453594881,1.374693805,0.993717754,0.966185667,0.952822779,0.858727886,1.518773776
16217,0.370798408,0.524211314,1.016359871,0,0.544049933,0.390694432,0.204666409,0.576179482,0.384330774,0.65278871,0.643287189
16218,2.901756928,1.605112787,3.253994397,1.30922836,1.468779196,2.534926054,1.946920948,1.737996499,1.521585742,1.91292212,1.729914017
16219,0,0,0,0,0,0,0,0,0.19524964,0.420867321,0
16222,0,0,0,0.189768808,0,0,0,0,0,0,0
16223,2.153016177,2.507692772,2.440004395,4.464632499,2.852247438,2.346508612,1.583312937,1.73701274,2.096426269,0.864435572,2.181704763
16224,0.574292114,1.815070597,1.015935942,2.232538255,2.890706543,0.585637543,0.983448941,0.387356378,0.769634561,1.061741876,1.086588214
16225,5.362625366,5.403737545,6.118198145,3.521783024,2.521251533,3.514770281,2.937368173,5.414728029,4.40030902,4.916036882,11.10088348
16226,0.370798408,2.170433858,0.413882993,2.06483004,2.018368192,0.590127673,1.361379431,1.548702072,1.148072419,0.208996201,0.220620931
16228,0,0.169232409,0,0.370143149,0.360516414,0.197909432,0.387142329,1.15916721,0.378287808,0,0
16229,0,0,0,0.189313029,0.177426564,0.200925625,0,0,0,0.421273686,0.43551591
16230,0.190197488,1.419833134,0,1.114800067,2.189268807,0.3938717,0.387142329,0,0.959838758,0.209220459,0
16231,0.779449592,2.350467526,1.428148847,1.85842295,1.986157441,0.587202629,1.354825354,1.548817409,1.717165449,0,0.422666258
16232,0,0.335899076,0.203084457,0.364620697,0.357684771,0,0,0,0.764463579,0,0.220620931
16233,0.767955732,0.367567412,0.204847479,0.189768808,0,0,0.393853758,0.193364302,0,0,0.429460406
16236,0,0.568779809,0,0.558652373,0.54049439,0,0.205723382,0,0,0,0
16237,4.9946395,4.865722037,3.662350263,2.043188401,1.467512079,3.706536124,3.137130718,3.085201622,2.853272844,5.097079073,4.995167584
16238,0.945090522,0.552847065,2.444999952,1.49005848,1.258276581,2.341979979,1.774713841,2.125352877,1.345263454,1.289975617,1.525567923
16239,5.008892599,2.740531708,4.475201747,3.156663722,3.138276991,4.136509613,3.143378411,3.282812925,2.683288991,3.206809643,3.041230766
16240,1.749074825,1.803447789,1.619327983,2.232957209,2.755326413,2.160279094,1.765482474,1.734336159,1.533250667,0,0.431761171
16241,5.040520005,5.514254706,4.462259801,5.211403242,4.382636307,5.870970365,5.323887212,5.422259714,5.756143477,8.33395518,8.502443384
16242,0.962156162,0.882254818,1.431483273,2.034705492,1.456146293,1.365102074,1.182154512,1.15916721,1.148919892,1.059770079,1.294398107
16243,8.505116819,5.882414666,7.519356316,5.805851348,5.11915572,13.31327405,12.77242213,11.97351886,9.958811313,18.3317455,18.96804421
16244,0.390319996,0.335899076,0.408355866,0,0,0.778918602,0.977488103,1.15916721,0.580553427,1.282652232,1.307247758
16245,0.18060092,2.698488266,0,3.915326001,3.836478633,8.032268616,4.915208188,4.248144509,5.353853734,0,0
16246,0,0,0.203508386,0,0.177426564,0,0,0,0,0,0
16247,0,0,0.197656014,0.376996112,0.191623994,0.197909432,0.205723382,0,0,0.212277485,0
16248,18.24676049,14.73320397,19.53682787,14.15586138,13.90121166,14.87645502,15.60423293,15.83559974,15.13547264,17.50268583,14.8447072
16250,5.014537467,5.918622103,5.683365259,4.657768951,4.209347719,3.325051343,4.115369411,2.906376747,4.603338494,3.406542351,4.563154088
16251,0.97610597,0.894344468,0.408355866,0,0,2.756600227,0.582577372,1.157214031,0.769634561,0,0
16252,0.767955732,1.767469517,0.812529447,1.682787746,1.110107539,0.190314737,0.38789292,1.347163006,0.764793646,1.504193211,1.313689039
16253,0.19766656,0.185279653,0,0.18083012,0.56449308,0,0.189187349,1.351677429,1.332354558,5.760472451,2.60744334
16255,0,0.166666667,0,0.559108151,0,0,0,0.19251022,0.189807699,0,0.429074629
16256,1.166733137,0.166666667,1.013841925,0.750099718,0.373149317,0.400832093,0.982678823,0.387356378,0.19524964,0.63008778,0
16257,0,0,0,0.187227304,0,0,0,0,0,0,0
16258,0.566264385,0.169232409,0.408253974,1.48155508,0.725592435,1.96329767,0,1.544658971,0,0,0
16259,0,0,0,0,0,0,0,0,0,0,1.518387999
16260,0.190197488,0.728570797,0,0.185548766,0.191623994,0.400832093,0,0.582359954,0.189081134,0.220910356,0.211140241
16261,0.583983614,2.380350978,1.018936165,1.491796179,0.191623994,1.583760055,1.183981603,2.330353715,2.284475283,0,0
16262,0,1.79027794,0,0,0,0,0,0,0,6.651389018,9.59909987
16263,5.192230913,5.819217689,6.92280973,7.261823692,6.741521435,6.456721887,5.895273972,5.214712937,5.550221806,5.114552519,4.351203681
16264,6.534480819,6.465527175,5.506324936,6.506179187,7.667835105,6.626647325,7.505411282,7.712007239,7.478541709,9.609962891,8.281171761
16265,0,0,0.204847479,0,0,0,0,0,0,0,0
16266,0.195465977,0.335899076,0,0,0,0.189768808,0,0,0.19524964,0.420867321,0.650725142
16267,1.739149805,1.632782838,1.420533452,0.560786689,1.084264092,0.195962267,0.198705571,0.387356378,0.189081134,0,0.653411684
16268,0,0,0,0,0,0,0.205723382,0.383669263,0,0,0
16270,0.403382695,0,0.204745588,0.918226887,0.37160197,0,0,0.196014109,0,0.208996201,0.435901686
16271,4.427578668,4.012425662,4.48514347,4.097390647,4.528977838,3.524362012,3.552730756,3.676863177,5.529545856,0.863804949,0
16272,0,0.367567412,0.197656014,0,0.173732258,0,0.195435043,0,0.568366466,0,0.220620931
16273,10.59286949,7.111207809,9.360589688,5.949307339,4.18564914,9.176175564,5.685072244,5.990184109,5.16344501,7.279262164,14.59481959
16275,1.925650958,2.708012174,2.236286476,3.730218524,3.08729196,3.526611271,4.114025582,4.253287673,4.211227886,3.196915526,2.633714925
16276,2.512627332,3.571768505,2.858191135,5.218427398,4.566045604,4.481942475,3.91900955,6.565869859,5.721077643,3.642920642,1.716678589
16277,5.371874952,3.789380489,7.527886875,5.58665589,4.534360892,5.306031499,3.957140182,3.868613977,3.250662564,5.364064062,5.673987633
16278,10.78602775,10.05590867,10.1690929,8.739099571,7.700348059,7.455039798,8.454750709,7.143601056,6.32083401,6.621626739,6.958833527
16279,0.948790172,0.886065898,1.414582396,1.674384487,1.845903051,1.761898818,1.585526492,1.349498945,1.925173935,1.293032643,0.865967283
16280,7.859734052,5.546151101,7.524834151,3.134090035,3.068008886,5.661995264,3.337756481,5.205133447,2.87307218,3.196429233,2.392845004
16281,16.60061635,14.03118106,15.27415309,10.22478928,11.68423748,14.08302282,13.95228847,16.41717328,14.93057577,26.31563505,27.86063708
16282,3.415325324,3.450448828,4.066090958,4.083432679,3.462605481,5.465891978,3.950872962,3.664547713,3.629672306,4.929566735,5.20354976
16283,1.154250941,0.748034982,0.611440323,1.866578323,0.19289111,2.13642598,1.386820921,1.157145176,0.757573139,0,0
16284,0.791246742,1.029342799,0.410449883,1.296445759,1.281008154,0.78952949,0.576329678,1.542836472,1.345413504,4.900659336,3.49706719
16285,2.49869937,2.161958136,2.639646785,2.422805668,1.85600172,2.917861942,2.175121675,2.12232031,1.338001027,2.348984878,2.835155061
16286,0.201691347,0,0,0,0.173732258,0,0.400101451,0,0,0,0
16287,0.940150485,1.049699979,1.214117776,0,0.707700699,1.172840172,0.804530405,0.578856064,0.960109717,0.439201739,0.862251159
16289,0,0.179255173,0.197656014,0,0,0,0.410389791,0,0,0,0
16290,20.54814154,16.24538521,18.3001802,19.71441209,18.19654105,14.87167417,17.9670139,15.63966037,11.67794536,18.86837059,20.49333079
16293,0.201691347,0,0.197656014,0,0,0,0,0,0,0,0
16297,1.718548264,1.294006368,2.646266247,2.584874955,1.812425183,4.104131021,5.686280062,3.865554635,4.959880941,10.68945071,27.64472895
16304,0.201691347,3.056499756,0,0.555691915,2.74978735,0,0.977201247,0,0.770878533,3.817029261,7.376730764
16305,0.566264385,0.709490967,0,0,0.191623994,0,0,0,0,0,0
16308,0,0,0.203084457,0.185548766,0.19289111,0,0,0,0,0,0
16310,2.682387982,2.937548669,2.642655966,5.594640195,4.735644681,3.121059656,3.721634789,3.281556375,5.354371141,2.336033735,3.486613142
16311,0.397157325,1.411242911,0.607249081,1.290526688,2.205030762,1.377709998,1.348094399,2.512326495,2.291341213,0,0
16312,0.195465977,0,0.204745588,0,0,0.197909432,0,0.386973618,0.378684306,0,0
16318,9.376777516,7.47896688,11.40111359,8.742515807,9.085083417,9.973325354,8.091084954,10.63539513,9.390782237,9.818510577,7.849251116
16319,2.13192575,0.38046757,2.244436649,0,0.19289111,2.127900502,0,0.968862249,0.385574746,0.428597071,0.854813206
16322,0.190197488,2.142763806,0.411687084,3.911561738,4.230212564,0.195962267,0,0.96703975,0.573537448,4.060234181,5.011409512
16323,10.99017299,12.56826608,13.63508006,14.13424784,18.22523338,11.32091608,13.92471736,9.278174039,10.16751909,6.607958954,3.93398203
16324,3.229130778,1.460091692,4.272773531,1.121593869,1.09591011,3.504086691,0.755248214,3.286473265,0.196097113,2.774118558,0
16328,0,0,0,0,0.177426564,0,0,0,0,0,0
16330,4.055934782,1.975712784,4.062759739,1.300269182,1.837829754,3.536446837,2.353733828,2.70631857,2.298416299,3.413235112,3.063246854
16339,0,0,0,0,0,0,0,0,0,0.42455497,0
16341,10.1653359,10.54097913,8.311264324,13.54237918,12.22151349,10.14369975,7.274039635,9.271782564,8.029734878,5.576471741,3.246992218
16344,1.736012127,4.185002308,2.238482385,7.643994229,4.736083556,5.679921584,6.299722452,5.410527511,8.789465894,0,0
16345,0.779427746,8.315569655,2.031973775,4.460868236,4.19073215,1.179204765,4.940302267,1.547917848,4.40719483,1.932159659,1.099437865
16346,0,0,0,0,0.19289111,0.197909432,0.195435043,0.386973618,0.196097113,0.432557217,0
16347,0.201691347,0.550166822,0,0.566309141,0.527722723,0.97882507,0.977488103,0.768306942,0.76301508,0,0
16348,0,0,0,0.185548766,0,0,0,0,0,0,0.220620931
16350,0.559427057,0,1.017698964,0.187227304,0,0,0,0.385874522,0,0,0
16353,0,0.179255173,0.204745588,0.373103606,0.180258207,0.189768808,0.198705571,0.579683372,0,0,0
16354,0.762362106,0.710342166,1.220783421,1.676809515,1.822769661,0.77595228,1.586583465,2.312442045,2.107184612,0.852115052,0.874457005
16359,81.99091723,78.79967955,74.54842162,71.77640755,77.1901517,79.03931019,83.53303027,74.75861872,76.15505324,83.19684476,92.21145447
16364,0,0,0,0,0,0,0,0,0,0.219600869,0
16366,1.91258826,0.536799821,1.427724917,0.935648485,0.372869087,0.388224169,0,0,0,0,0
16367,0,0,0,0,0,0,0,0,0.19524964,0,0
16369,5.020061322,3.56259694,5.285535286,2.419309781,4.720601831,6.261664798,5.113259966,5.403781054,4.2148202,6.426566756,5.029285086
16370,0,0,0,0,0.173732258,0,0,0,0.384727272,0.640874556,0.211140241
16372,3.838892807,3.794699178,3.451653619,5.76845216,5.11929712,5.476666715,4.319748964,7.532753158,8.015355667,1.282245866,1.951950305
16373,1.539914406,1.263189231,1.613797649,1.660669837,1.673316324,0.791053298,0.986719469,1.738850582,1.149249959,1.274019361,0.217934388
16375,2.289612037,2.379103277,2.220446198,2.237596204,2.909741174,2.923673322,4.885346095,2.895858011,4.777623816,8.972375709,6.74469249
16376,0.956584381,0,1.220783421,0,0,0.395868736,0,0.968862249,0,0,0
16377,0,0,0.410449883,0,0,0,0,0,0,0,0
16378,6.526147739,7.572850998,5.491628923,7.62590896,9.084500983,6.852761756,8.091436061,6.948891641,7.649392916,8.767143021,8.934215279
16379,0,0.195187917,0,0,0,0,0,0,0,0,0.220620931
16380,0.949747053,0.35194632,1.840652411,0.189313029,0,1.180052788,0.188436758,0.767583539,0,0.428821328,0
16381,10.530915,16.69171215,11.41728927,19.50491617,20.97190406,13.70056016,19.71525531,14.10368469,18.19856168,18.78759282,27.01106921
16382,0.748055706,0.185279653,0.408355866,0.374861795,0.56449308,0.583640508,0.394140614,0.581888631,0.19524964,0.630494145,0
16384,0.391888835,0,0.406592844,0.189768808,0.191623994,0,0.205723382,0,0,0.211646862,0
16385,2.704393659,3.981109669,5.077356588,4.480387324,4.942889228,5.884547574,3.54107906,4.826774264,4.973841838,3.880631672,4.773831325
16388,0,0,0,0,0,0,0.188436758,0.383286503,0.764463579,0,0
16390,0.945090522,1.089646886,1.834317761,0.747139261,1.462533478,0.977897061,1.737927038,0.58033792,0.196097113,1.282652232,1.972865288
16391,11.37736366,16.61095608,13.65317459,17.49008195,17.47494039,16.4304706,17.88904572,13.91473094,15.72406954,11.94846721,11.79661647
16392,3.675916184,2.14459285,4.060607374,2.784365766,2.532634564,3.119497345,1.56781435,2.12232031,1.925570433,1.914942157,0.862251159
16393,3.834794933,3.952702919,4.063514663,4.102248104,3.820431653,4.108387373,4.104024098,4.636668838,3.074243877,2.795510002,0.660277355
16395,0,0,0,0,0,0,0,0,0,0,0.217934388
16396,5.763880565,4.607123638,5.27425447,3.733156646,2.898253801,3.701522896,2.367135344,5.794354192,2.879720801,0.853830904,1.534309969
16397,2.321542735,2.155394109,1.418439435,2.409487636,4.149845788,2.336470693,2.384115585,2.709666009,3.636212799,3.435722247,3.043570146
16398,9.931403125,11.42817806,9.157147624,10.95194495,12.98116623,9.750967008,11.2227381,9.841020456,10.91566148,12.13304593,8.519581442
16399,2.099341463,2.344557547,1.623286914,1.678567704,2.378185381,1.96949113,2.559744066,1.935519239,1.5329206,2.356084005,2.396561128
16400,12.05205302,12.37730545,11.60358214,14.51263289,13.05028721,7.657938192,7.861134407,10.43031833,8.049910831,8.1180902,5.680390299
16401,2.312829961,4.308844674,2.847624908,5.940252175,4.036175922,3.32025912,2.952847233,3.287196668,2.481604517,1.910313609,2.861201527
16402,7.124129086,14.78834692,6.905287198,15.24636871,16.5889531,8.825609881,9.811593213,7.731630948,8.05018179,9.390994672,8.512897432
16403,0.190197488,0,0.203084457,0,0,0,0,0,0,0,0
16404,0.579560603,0,1.42375703,0.185548766,0.173732258,0.200925625,0.189187349,0.579683372,0.19524964,0,0
16405,4.616066669,3.448704634,4.887414652,4.832749083,5.29134063,3.337063467,1.976683433,2.319388036,1.729473319,0,0
16406,6.936692898,8.126748777,8.553299917,11.91529295,10.61930806,8.224107161,6.732609114,7.727668172,6.503170124,10.0459835,8.292552141
16407,0,0.357544647,0,0,0,0.195962267,0,0.582359954,0.385303787,0.212277485,0
16409,0.763930945,1.083934058,0.204847479,0.935648485,0.353990465,0.586183472,0.798282711,0.575796722,0.952822779,1.282652232,1.086626828
16410,10.97479296,3.751376021,11.17123904,2.410769556,2.887733501,6.066175758,2.358367713,4.05950463,2.677184224,5.986715814,6.078006765
16411,1.547383478,0.543675499,0.204847479,0.371017881,0,0.395868736,0,0,0.196097113,0,0
16412,0.18060092,0,0,0,0,0,0,0.193364302,0,0,0
16413,0,0,0,0,0.19289111,0,0,0,0,0,0
16414,0,0,0,0,0,0,0,0,0,0.219600869,0.220620931
16415,0.195465977,0.731136539,0.203508386,0.370143149,0.191623994,0,0,0,0,0.423924347,0
16418,16.69597436,14.80281511,18.72782737,13.20847305,13.52694149,18.97528209,18.36240873,19.6994966,17.99615064,17.94669011,17.18347734
16419,11.13568243,10.94472069,13.22581167,9.479784332,9.118159468,9.77726612,11.2216616,10.04524317,9.767017172,12.39868607,11.55678183
16420,0,0.35194632,0,0,0,0,0,0.196014109,0,0,0
16421,10.08468825,10.08477358,12.01908329,12.4655656,10.46341384,7.832556112,9.240206453,10.43684655,10.90907659,6.847352122,6.737441043
16422,7.296537574,7.025551623,10.58774809,7.069513381,8.720994283,9.006314235,9.83813073,8.693880614,8.616636827,7.044209912,6.077653898
16423,0.361201839,0.354512062,0.411788976,0.18083012,0,0.3938717,0.377624107,1.351206107,0.776525001,0.219600869,0.220620931
16425,0.18060092,0,0,0,0,0,0,0,0,0,0
16426,0.201691347,0,0,0,0,0,0,0,0,0,0
16427,1.730111894,2.884816105,1.630376488,4.462150155,4.874770784,2.161256973,2.358367713,2.319344952,3.067870844,1.935440942,3.059492116
16428,0.201691347,0,0,0.189768808,0,0.189768808,0.189187349,0.190304961,0.189807699,0,0
16430,1.900718022,1.052380222,2.033838689,0.185548766,0,1.184379069,0,1.932842657,0.378287808,0,0
16431,0,0,0,0,0,0.199906468,0,0,0,2.134056733,1.740424288
16433,3.85960354,3.804649238,3.459163914,4.088183583,2.3387049,3.71977835,1.784232063,3.670211383,3.256163612,0.432557217,0
16434,0.19766656,2.277492281,0,1.660669837,1.979331381,0.200925625,0.589575656,0.964389943,0.9663327,0,0.441241861
16435,0,0.195187917,0.203084457,1.308752091,0,0.38767824,0,0.193364302,0,0,0
16436,1.133792257,1.969533113,1.826693409,4.084698265,3.47680291,2.356787291,2.135821441,2.121083467,2.48831494,0.850095015,2.62401482
16437,0.188628649,0.195187917,0.203508386,0.560786689,0.179977976,0.189768808,0.38789292,0.773675448,0.189807699,0,0
16438,0.384094626,0,0,0,0.177426564,0,0.189187349,0,0,0,0
16440,2.298251725,0.333333333,2.236719362,1.300269182,0.902738769,2.14864905,1.171885699,2.313096593,0.952426281,0.649731684,2.390119848
16443,45.82975807,44.8340001,42.54943862,42.79953846,40.51648318,37.75279446,43.92876562,37.28350628,40.38914428,44.2248834,47.94596493
16444,0,0,0,0,0,0,0,0.190304961,0,0,0
16446,1.333841679,2.344443046,1.628715358,2.972112166,2.590532752,1.760424881,2.370556717,1.744360196,2.675923065,1.914942157,2.379995353
16447,0,0,0,0.183790577,0,0,0,0.383286503,0,0,0
16448,0.956584381,1.237659875,0.604672787,0.922446929,1.625779791,0.59679436,0.605824834,1.158313127,1.143022346,1.064392537,0.861865383
16449,4.968609035,5.200156557,4.685486627,5.584478748,5.123413124,3.515698289,3.300976185,3.481188744,4.014458686,3.445017428,4.143135758
16450,0,0,0.204745588,0.187227304,0,0.579990013,0,0.386973618,0.19524964,0.644834702,0.429074629
16451,0,0,0,0,0.180258207,0,0,0,0,0,0
16452,0,0.335899076,4.659058999,14.70829036,18.04171711,44.50459859,34.69302148,37.87081129,31.53593313,2.779379756,2.844355535
16457,1.143410671,0.35194632,0.411788976,0.550169463,0.353710234,0.400832093,0,0,0,0,0.220620931
16458,1.344448429,0.562755329,1.423867878,1.678567704,1.849475771,1.76491501,2.963886164,2.706858748,2.487112889,1.282652232,1.085597246
16459,0.574292114,2.334534782,1.208265404,2.226978979,2.004014754,2.352067769,1.98045675,2.121665762,1.528205224,2.153700638,1.514671875
16460,0,1.083934058,0,0.562544878,0.347464516,0,0,0.96703975,0,0,0
16461,1.517653363,0.185279653,1.218689404,0,0,0.395868736,0.189187349,0.965802907,0.379285331,2.14115586,3.931262579
16462,12.00397525,13.13096175,10.15277034,7.798695615,4.605508841,10.0031922,11.39398133,3.095199852,8.805729915,22.81646821,0.220620931
16463,0.566264385,1.112455308,0.410025953,1.879033389,3.642724858,0.199906468,0.778031941,0.192981542,0.189807699,1.093978798,1.525182147
16464,1.157063482,2.219197789,0.817042726,3.159646515,3.78079523,2.749387611,2.977438524,2.89507282,2.292193316,3.409953828,3.046609555
16465,0.973650021,0.898654405,1.015935942,1.116478605,1.102155828,0.976877905,1.182154512,0.770642881,1.724055889,0.211646862,0.643287189
16471,7.254681855,6.925803708,7.324598634,5.373851616,5.987834187,8.039251839,8.047763601,9.470101964,8.044680741,2.354336466,1.740038512
16474,0.956584381,1.460558535,0.204847479,1.481994525,1.083277206,0,0.394140614,0.385874522,0.378684306,0,0.217934388
16475,12.88796802,14.07167873,14.25020025,11.90786457,12.339316,11.54046058,11.97004368,10.43219001,9.002795411,10.65030286,7.838002201
16476,2.33581768,4.856562618,2.038639419,4.996576559,4.333094282,2.526239501,2.370366819,2.507628846,3.07273627,1.069289518,0.442310057
16477,0.568464967,1.247453639,1.222122514,3.90515583,3.117109943,1.374693805,0.992967163,2.512552804,2.297593337,0.431247731,0.217934388
16479,1.154250941,0.923291871,1.220783421,0.739482493,1.09591011,0.973861713,1.182154512,0.965802907,0.770235587,1.283961719,1.514633261
16480,6.338457441,4.646146642,6.924383984,8.910187197,6.180303601,6.063705494,3.917356687,4.642987056,4.022839545,1.073656031,0.43551591
16481,1.932434985,2.710806917,1.63676043,2.603271427,2.904077889,2.756054298,1.981187814,2.704680264,1.913238052,5.980976441,4.825582798
16484,0,0,0,0.370598928,0.180258207,0,0,0,0,0,0.211140241
16488,1.150226154,0.70603223,1.4256309,1.485362169,1.269642367,0.390221205,0.57305915,0.193364302,0.19524964,1.494299094,0.220620931
16490,0,0,0.204745588,0.560330911,0,0,0,0.386973618,0.189477632,0,0
16492,0.568464967,0.354978905,0.612677524,0.935648485,2.390957048,0.390221205,1.559778619,0.193992076,1.344686939,0,0
16494,0,0.166666667,0,0,0.353990465,0,0.198705571,0,0.189081134,0,0
16495,0,0,0,0,0.173732258,0,0,0,0,0,0.224375669
16496,14.1971364,14.38013676,10.98452678,15.63977928,14.77796343,12.31471231,16.85273768,17.00993079,16.4692757,12.81177743,15.03221758
16497,0.19766656,0,0,0,0.19289111,0.38767824,0,0.386973618,0.385057339,2.7738943,8.912737436
16498,0,0,0,0.189313029,0,0,0,0,0,0,0
16499,0,0.348487582,0,0.370598928,0.540355626,0,0,0,0,0,0
16501,0.574292114,1.290859283,0.613101454,1.114720416,1.983869015,1.377709998,1.772193903,1.736514643,2.487768393,2.138323092,3.681021246
16502,1.154250941,0.354512062,1.013841925,0.927165575,0.903018999,0.976877905,0.387142329,0.775497947,0.580553427,1.061741876,0.422666258
16503,3.829526443,4.14093267,4.472683801,5.023284871,3.837039093,3.917599409,3.73384332,5.031346864,3.629346869,2.356308263,0
